"ID","Article.File.Name","Article_Number","Article_Name","Summary_Consistency","Article_Olaf_Scholz","Article_SPD","Article_Robert_Habeck","Article_die_Gruenen","Article_Christian_Lindner","Article_FDP","Article_the_coalition_breakdown","Summary_Olaf_Scholz","Summary_SPD","Summary_Robert_Habeck","Summary_die_Gruenen","Summary_Christian_Lindner","Summary_FDP","Summary_the_coalition_breakdown","diff_scholz","diff_spd","diff_habeck","diff_gruene","diff_lindner","diff_fdp","diff_coalition"
350,"newspaper_D-Day_processed.json",128,"D-Day -Papier; Noch lieber als die AfD hassen deutsche Journalisten nur die FDP",1,,,0,0,-1,-1,0,,,,,,-1,,1,1,0,0,0,1,0
351,"newspaper_D-Day_processed.json",130,"""D-Day"": FDP veröffentlicht Strategiepapier zum Aus der Ampelkoalition",1,-1,-1,0,0,1,1,-1,,,,,,,,0,0,0,0,0,0,0
352,"newspaper_D-Day_processed.json",131,"Nach ,,D-Day""-Affäre; Buschmann nennt FDP eine Partei von ,,Anstand und Integrität""",1,-1,-1,,,0,1,-1,,,,,1,1,,0,0,1,1,0,1,0
353,"newspaper_D-Day_processed.json",132,"Nach ,,D-Day""-Papier; FDP legt Geheimplan für Ausstieg aus dem Bundestag vor",1,-1,-1,,,1,1,-1,0,,,,,,,0,0,1,1,0,0,0
354,"newspaper_D-Day_processed.json",133,"Ampel-Aus; ,,Beginn der offenen Feldschlacht"" - FDP veröffentlicht ,,D-Day""-Papier",1,-1,-1,0,0,-1,-1,-1,-1,,,,-1,0,-1,1,0,0,0,1,0,1
355,"newspaper_D-Day_processed.json",135,"Ampel-Aus; ,,Beginn der offenen Feldschlacht"" - FDP veröffentlicht ,,D-Day""-Papier",1,-1,-1,0,0,-1,-1,-1,-1,-1,,,-1,-1,-1,1,1,0,0,1,1,1
356,"newspaper_D-Day_processed.json",136,",,D-Day""-Debatte; ,,Für mich ist Haltung wichtig"" - Ex-Schatzmeister Harald Christ tritt aus FDP aus",1,,,,,,,,,0,,0,-1,-1,-1,1,0,1,0,0,0,0
357,"newspaper_D-Day_processed.json",137,"Christian Lindner distanziert sich erneut von ""D-Day""-Papier; Der FDP-Chef bekräftigt, das ""D-Day""-Dokument nicht gekannt zu haben und einen Rücktritt ausgeschlossen. Die ""Mängel in der Krisenkommunikation"" will er aufarbeiten.",1,,,,,1,1,-1,,,,,1,1,-1,1,1,1,1,1,1,1
358,"newspaper_D-Day_processed.json",138,"Debatte um D-Day-Papier: Lindner reagiert mit ausführlicher Videobotschaft",1,-1,-1,0,,-1,-1,-1,-1,-1,,0,1,1,-1,1,1,0,0,0,0,1
359,"newspaper_D-Day_processed.json",139,"Eine Partei ohne Anstand; FDP: ,,D-Day""-Pläne sorgen zu Recht für Empörung",1,,,,,,,,,,,,-1,-1,-1,1,1,1,1,0,0,0
360,"newspaper_D-Day_processed.json",140,"Die FDP in der D-Day-Krise; Lindner macht Buschmann zum Generalsekretär",1,,,,,1,1,,,,,,1,1,,1,1,1,1,1,1,1
361,"newspaper_D-Day_processed.json",141,"Bösartig, ehrlos  Ampel-Männer feinden sich wegen D-Day-Drehbuch an",1,1,1,,,-1,-1,0,,,,,,,,0,0,1,1,0,0,0
362,"newspaper_D-Day_processed.json",142,"""Das D-Day-Papier spricht für einen Testosteron-Überschuss""",1,0,0,-1,0,1,0,-1,,,,,0,-1,-1,0,0,0,0,0,0,1
363,"newspaper_D-Day_processed.json",144,"Partei gerät in Turbulenzen: Wusste die FDP-Führung wirklich nichts vom ,,D-Day-Papier""?",1,-1,-1,0,0,-1,-1,-1,,,,,-1,-1,-1,0,0,0,0,1,1,1
364,"newspaper_D-Day_processed.json",145,"FDP-Strategiepapier zum Ampel-Aus: D-Day und offene Feldschlacht",1,-1,-1,,,-1,-1,0,,-1,,,,-1,,0,1,1,1,0,1,0
365,"newspaper_D-Day_processed.json",146,"""Das D-Day-Papier spricht für einen Testosteron-Überschuss""",1,0,0,-1,0,1,0,-1,,,,,0,-1,-1,0,0,0,0,0,0,1
366,"newspaper_D-Day_processed.json",147,"D-Day -Papier und die Folgen; FDP in Trümmern   und die Chance auf weibliche Erneuerung",1,,,,,-1,-1,,,,,,-1,-1,,1,1,1,1,1,1,1
367,"newspaper_D-Day_processed.json",148,"„Das D-Day-Papier spricht für einen Testosteron-Überschuss“",1,,,-1,-1,0,0,-1,,,,,0,1,-1,1,1,0,0,1,0,1
368,"newspaper_D-Day_processed.json",149,"Wirbel um D-Day-Papier: FDP-Nachwuchs fordert Djir-Sarai zum Rücktritt auf",1,,,,,0,-1,-1,,,,,,-1,,1,1,1,1,0,1,0
369,"newspaper_D-Day_processed.json",150,"FDP-Papier löst Beben aus; ,,D-Day"" Das Bekanntwerden der Strategie zum Ampel-Ausstieg hat personelle Konsequenzen.",1,,,,,-1,-1,0,,,,,-1,-1,-1,1,1,1,1,1,1,0
370,"newspaper_D-Day_processed.json",152,"Wirbel um D-Day-Papier: FDP-Nachwuchs fordert Djir-Sarai zum Rücktritt auf",1,,,,,-1,-1,-1,,,,,,-1,-1,1,1,1,1,0,1,1
371,"newspaper_D-Day_processed.json",153,"Nach D-Day-Beben: Ex-FDP-Schatzmeister verlässt die Partei",1,-1,-1,0,0,-1,-1,-1,0,,,,,,,0,0,0,0,0,0,0
372,"newspaper_D-Day_processed.json",160,"FDP-Pläne zum Ampel-Aus; Das  D-Day -Drehbuch, über das Deutschland spricht",1,-1,-1,,,-1,-1,0,0,1,,,-1,-1,-1,0,0,1,1,1,1,0
373,"newspaper_D-Day_processed.json",163,"Wäre nützlicher Idiot gewesen ; Interview FDP-Chef Lindner über Verhältnis zum Kanzler und  D-Day -Papier",1,-1,-1,0,-1,1,1,-1,-1,-1,,-1,0,0,-1,1,1,0,1,0,0,1
374,"newspaper_D-Day_processed.json",165,"D-Day-Skandal! Grünen-Chefin Brantner glaubt FDP-Chef kein Wort;  Ich kann mir nicht vorstellen, dass Lindner nichts wusste",1,,,0,1,-1,-1,-1,,,,1,-1,-1,-1,1,1,0,1,1,1,1
375,"newspaper_D-Day_processed.json",166,"FDP in einer schweren Krise: Wie es nach dem ,,D-Day""-Papier und den Rücktritten weitergeht",1,0,0,,,-1,-1,0,,,,,,,,0,0,1,1,0,0,0
376,"newspaper_D-Day_processed.json",167,"Nach D-Day-Papier: FDP-General Djir-Sarai tritt offenbar zurück",1,,,,,-1,-1,-1,,,,,-1,-1,-1,1,1,1,1,1,1,1
377,"newspaper_D-Day_processed.json",168,"Der Fall «D-Day» und die fatalen Folgen für die FDP und Deutschland: Eine Partei in der Krise",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
378,"newspaper_D-Day_processed.json",169,"Liberale unter Druck; Das  D-Day -Debakel der FDP   und ein gefährliches Signal aus der Union",1,1,1,0,0,-1,-1,1,,-1,,,,-1,-1,0,0,0,0,0,1,0
379,"newspaper_D-Day_processed.json",170,"Kein weiteres Jahr ""rumscholzen""; FDP-Chef Christian Lindner über den ""D-Day"" und den Bruch der Ampelkoalition",1,-1,-1,,-1,1,1,-1,-1,-1,,-1,1,1,-1,1,1,1,1,1,1,1
380,"newspaper_D-Day_processed.json",183,"Ist die FDP JETZT am Ende?; Die D-Day-Enthüllungen erschüttern die Liberalen: Lügen, Rücktritte, Wut und Riesen-Angst vor dem Absturz",1,,,,,-1,-1,,,,,,,,,1,1,1,1,0,0,1
381,"newspaper_D-Day_processed.json",186,"Der Fall «D-Day» und die fatalen Folgen für die FDP und Deutschland; Eine Partei in der Krise",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
382,"newspaper_D-Day_processed.json",189,"FDP-Papier zeigt „D-Day-Szenario“; Regierung Liberalen planten den Bruch in vier Phasen – „offene Feldschlacht“ am Ende.",1,-1,-1,,,-1,1,-1,-1,,,,-1,0,-1,1,0,1,1,1,0,1
383,"newspaper_D-Day_processed.json",190,"Die Liberalen wanken; Veröffentlichtes ""D-Day""-Papier stürzt FDP in tiefe Krise / Parteichef Lindner bleibt zunächst von interner Kritik verschont",1,1,1,,,-1,-1,0,,,,,0,-1,-1,0,0,1,1,0,1,0
384,"newspaper_D-Day_processed.json",205,"Ehemaliger FDP-Schatzmeister verlässt Partei; Der Unternehmer Harald Christ tritt aus der FDP aus. Sein Schritt sei überfällig, das ""D-Day""-Papier habe seine Entscheidung beschleunigt.",1,,,,,,,,,,,,,-1,-1,1,1,1,1,1,0,0
385,"newspaper_D-Day_processed.json",211,"Kapitulation nach dem ,,D-Day""; Nach der eigenen Veröffentlichung eines Strategieplans zum Ampel-Ausstieg verkünden zwei führende Köpfe der FDP ihren Rücktritt",1,1,1,,,-1,-1,-1,,,,,,,,0,0,1,1,0,0,0
386,"newspaper_D-Day_processed.json",215,"Unruhige Zeiten bei den Freien Demokraten; Zum Artikel ,,Kapitulation nach dem D-Day"" und dem Interview ,,Ich weiß jetzt, wie Herr Scholz mich sieht"" über Christian Lindner schreiben mehrere Leser.",1,-1,-1,,,-1,1,0,,,,,,,,0,0,1,1,0,0,0
387,"newspaper_D-Day_processed.json",223,"Andere Parteien wären froh, einen Chef wie Lindner zu haben; Nach Ampel-Aus Was Marco Buschmann im ersten Zeitungsinterview als FDP-Generalsekretär zur D-Day-Affäre sagt",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
388,"newspaper_D-Day_processed.json",224,"German liberals hatched 'D-Day' plot to end Scholz coalition; Free Democrats",1,1,0,,,-1,-1,-1,0,0,,,-1,-1,-1,0,1,1,1,1,1,1
389,"newspaper_D-Day_processed.json",229,"FDP-Generalsekretär tritt wegen „D-Day-Papier“ zurück; Parteien Das Schreiben skizziert detailliert den Plan zum Bruch der Ampel-Koalition. Die FDP-Spitze beteuert weiter, es nicht gekannt zu haben.",1,,0,,0,-1,-1,-1,0,0,,0,-1,-1,-1,0,1,1,1,1,1,1
390,"newspaper_D-Day_processed.json",237,"""D-Day""-Papier zwingt FDP-Generalsekretär zum Rücktritt; In dem Dokument hatte die Partei schon im Herbst detailliert ihre Pläne für den Ausstieg aus der Ampelkoalition skizziert",1,-1,-1,0,0,-1,-1,-1,1,,,,,,,0,0,0,0,0,0,0
391,"newspaper_D-Day_processed.json",240,"German liberals in turmoil over ‘D-Day’ plot to end Scholz’s coalition",1,1,0,,,-1,-1,-1,0,,,,,,,0,0,1,1,0,0,0
392,"newspaper_D-Day_processed.json",241,"„Millionäre haben wir leider nicht“; FDP-Fraktionsvorsitzende Annette Pizzato über „D-Day“-Papier und Chancen im Bundestagswahlkampf.",1,-1,-1,,,-1,1,-1,,,,,0,1,,0,0,1,1,0,1,0
393,"newspaper_D-Day_processed.json",245,"Scholz sieht sich in Entschluss zu Ampel-Aus bestätigt; Der Bundeskanzler hält das Ende der Regierung auch im Nachhinein für richtig. Das habe nicht zuletzt das ""D-Day""-Strategiepapier der FDP gezeigt, sagte Scholz.",1,1,1,,0,-1,-1,1,-1,-1,,,-1,-1,-1,0,0,1,0,1,1,0
394,"newspaper_D-Day_processed.json",248,"„Die Koalition hatte keine Kraft mehr“; Im ersten Interview als Generalsekretär erklärt der Ex-Justizminister, wie es zum „D-Day-Papier“ kam und was der Schwerpunkt im Wahlkampf sein wird.",1,-1,-1,,-1,1,1,-1,,,,,,,,0,0,1,0,0,0,0
395,"newspaper_D-Day_processed.json",256,"Die Union rückt von der FDP ab; Schwarz-Gelb galt bei Politikern von CDU und CSU lange als Wunschkoalition - doch die D-Day-Ereignisse haben Zweifel gesät",1,,,,,-1,-1,-1,,,,,-1,-1,-1,1,1,1,1,1,1,1
396,"newspaper_D-Day_processed.json",258,"Black ""D-Day""; Der FDP-Generalsekretär und der Geschäftsführer sind zurückgetreten. Was heißt das für Christian Lindner? Und: Georgien pausiert Beitrittsgespräche mit EU.",0,,,,,-1,-1,-1,,,,,-1,-1,-1,1,1,1,1,1,1,1
397,"newspaper_D-Day_processed.json",259,"Wie groß ist die Entfremdung?; Bisher war Schwarz-Gelb eine Wunschkoalition der Union. Die D-Day-Ereignisse haben auch Politiker von CDU und CSU ins Grübeln gebracht.",1,,,,,-1,-1,-1,,,,,-1,-1,-1,1,1,1,1,1,1,1
398,"newspaper_D-Day_processed.json",262,"Senior Scholz ex-ally quits over ‘D-Day’ paper on German government collapse",1,0,0,,,,,,0,,,,,,,1,0,1,1,1,1,1
399,"newspaper_D-Day_processed.json",275,"Gerhart Baum sieht die FDP ""auf dem Weg zur Selbstzerstörung""; In der Affäre um das ""D-Day""-Papier warnt der ehemalige Innenminister Gerhart Baum seine Partei vor dem ""Verschwinden"". Er fordert einen Neuanfang noch vor Weihnachten.",1,,,,,-1,-1,-1,,,,,-1,-1,-1,1,1,1,1,1,1,1
400,"newspaper_D-Day_processed.json",276,"Germany: 'D-Day paper' affair: Can Germany's FDP still be salvaged?",1,1,0,,0,-1,-1,0,1,0,,0,-1,-1,-1,1,1,1,1,1,1,0
401,"newspaper_D-Day_processed.json",285,"Nicht länger »rumscholzen«; FDP-Chef Christian Lindner äußert sich im ersten ausführlichen Interview seit Bekanntwerden des »D-Day-Papiers«. Über den neuen Generalsekretär und seine Beziehung zum Kanzler.",1,-1,-1,,-1,1,1,-1,-1,-1,,-1,1,1,-1,1,1,1,1,1,1,1
402,"newspaper_D-Day_processed.json",286,"Lindner verteidigt FDP nach Debatte um Strategiepapier; FDP-Chef Lindner verteidigt seine Partei nach dem ""D-Day""-Papier zum Ampel-Aus. Die Regierung sei nicht an der FDP gescheitert, sondern an fehlender Bürgerakzeptanz.",1,0,0,,0,1,0,0,,,,,1,-1,0,0,0,1,0,1,0,1
403,"newspaper_D-Day_processed.json",290,"Hessischer FDP-Politiker fordert Christian Lindner zum Rücktritt auf; Das ""D-Day""-Papier der FDP zum Austritt aus der Ampel verursacht offenbar auch intern Unbehagen. Der Initiator einer Basisinitiative fordert einen personellen Neuanfang.",1,,,,,-1,-1,,,,,,-1,-1,-1,1,1,1,1,1,1,0
404,"newspaper_D-Day_processed.json",302,"Senior figure with Scholz's ex-allies quits over 'D-Day' paper on German government collapse",1,0,0,,0,-1,-1,-1,-1,-1,,,,-1,-1,0,0,1,0,0,1,1
405,"newspaper_D-Day_processed.json",304,"Senior figure with Scholz's ex-allies quits over 'D-Day' paper on German government collapse",1,0,0,,0,-1,-1,-1,-1,,,,-1,-1,-1,0,0,1,0,1,1,1
406,"newspaper_D-Day_processed.json",306,"Urheber von ""D-Day""-Papier entschuldigt sich laut Bericht für Wortwahl; Nach dem Bekanntwerden des FDP-Papiers zum Koalitionsbruch trat auch Bundesgeschäftsführer Reymann zurück. Intern soll er sich nun für seine Wortwahl entschuldigt haben.",1,,,,,-1,-1,-1,,,,,1,-1,-1,1,1,1,1,0,1,1
407,"newspaper_D-Day_processed.json",310,"Buschmann folgt Djir-Sarai als FDP-Generalsekretär; Ob der Ex-Justizminister die Liberalen aus der  D-Day -Krise führen kann, ist ungewiss. Auch FDP-Chef Lindner ist angeschlagen. SPD und Grüne üben weiter Kritik an der Partei",1,1,1,,1,-1,-1,-1,,,,,,,,0,0,1,0,0,0,0
408,"newspaper_D-Day_processed.json",312,"Senior figure with Scholz's ex-allies quits over 'D-Day' paper on German government collapse",1,0,0,,0,-1,-1,-1,-1,,,,-1,-1,-1,0,0,1,0,1,1,1
409,"newspaper_D-Day_processed.json",316,"Ex-Justizminister Buschmann wird neuer FDP-Generalsekretär; Nach dem Bekanntwerden des  D-Day-Papiers  war Bijan Djir-Sarai zurückgetreten. Nun haben die Liberalen einen Nachfolger nominiert. Parteichef Christian Lindner:  Ich bin erleichtert",1,-1,-1,,-1,0,1,-1,-1,,,,0,1,-1,1,0,1,0,1,1,1
410,"newspaper_D-Day_processed.json",320,"„Ich weiß doch, wie Herr Scholz mich sieht“; Der Parteichef über das „D-Day-Papier“, den neuen Generalsekretär und warum er nicht an eine Versöhnung mit dem Kanzler glaubt.",1,-1,-1,,-1,1,1,-1,,,,,,,,0,0,1,0,0,0,0
411,"newspaper_D-Day_processed.json",331,"""Vicious, dishonorable"" traffic light men hostile to each other over D-Day script",1,1,1,,,-1,-1,-1,,,,,,,,0,0,1,1,0,0,0
412,"newspaper_D-Day_processed.json",334,"Chaos in der FDP - kann sich Parteichef Lindner halten?; Die Enthüllungen der ""D-Day""-Papiere und die Lügen der Parteispitze stürzen die FDP in eine Krise. Wie sich Christian Lindner retten will, in ""Was jetzt? - Die Woche"".",1,,,,,-1,-1,,,,,,-1,-1,,1,1,1,1,1,1,1
413,"newspaper_D-Day_processed.json",344,"Der Weg zum Bruch der Koalition; Die FDP-Spitze veröffentlicht das Papier „D-Day“, in dem sie seit Oktober das Ende der Ampel-Regierung durchgespielt hat. Die SPD reagiert entsetzt.",1,-1,-1,0,0,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0
414,"newspaper_D-Day_processed.json",354,"D-day: All eyes on Maha & Jharkhand",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
415,"newspaper_D-Day_processed.json",359,"Das liberale Drehbuch für den Regierungssturz; Geheime Sitzungen, Präsentationen, Strategiepapiere: Recherchen der ZEIT zeigen, wie die FDP den Bruch der Ampel wochenlang vorbereitete. Der Name der Operation: ""D-Day""",1,-1,-1,0,-1,-1,-1,-1,0,,,,,,,0,0,0,0,0,0,0
416,"newspaper_D-Day_processed.json",360,"Mission: Rettet Lindner; Nach ""D-Day"" und ""Offener Feldschlacht"" tritt FDP-Generalsekretär Bijan Djir-Sarai zurück. Er tut es, damit Parteichef Christian Lindner im Amt bleiben kann.",1,,,,,-1,-1,-1,,,,,-1,-1,-1,1,1,1,1,1,1,1
417,"newspaper_D-Day_processed.json",365,"WATER DEBTS D-Day with Treasury set to withhold funds to five municipalities",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
418,"newspaper_D-Day_processed.json",373,"D-Day for Ribera: he appears in Congress while the agreement to save the European Commission is being finalized.",1,,,,,,,,,,,,,,0,1,1,1,1,1,1,0
419,"newspaper_D-Day_processed.json",374,"Both sides in a huddle ahead of D-Day",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
420,"newspaper_D-Day_processed.json",377,"Mahayuti, MVA in a huddle ahead of D-day",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
421,"newspaper_D-Day_processed.json",386,"""Der ganze Ton hat mich maximal irritiert""; Ex-FDP-Schatzmeister Harald Christ hat die Partei wegen der ""D-Day""-Affäre verlassen. Die Liberalen müssten nun die richtigen Lehren ziehen, fordert er.",1,,,,,-1,-1,-1,,,,,-1,-1,-1,1,1,1,1,1,1,1
422,"newspaper_D-Day_processed.json",394,"D-Day for calendar year plan with FAI braced for tight vote",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
423,"newspaper_D-Day_processed.json",441,"Former Justice Minister Buschmann becomes new FDP Secretary General; Bijan Djir-Sarai resigned after the ""D-Day paper"" came to light. Now the Liberals have nominated a successor. Party leader Christian Lindner: ""I am relieved """,1,-1,-1,,,1,1,-1,-1,-1,,-1,0,1,-1,1,1,1,0,0,1,1
424,"newspaper_D-Day_processed.json",443,"D-DAY TOMORROW ON  PROSECUTION'S APPEAL IN BUNG MOKTAR, WIFE'S GRAFT CASE",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
425,"newspaper_D-Day_processed.json",444,"D-day Tomorrow On Prosecution's Appeal In bung Moktar, Wife's Graft Case",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
426,"newspaper_D-Day_processed.json",446,"Juli-Chefin fordert Djir-Sarai zum Rücktritt auf; Die Chefin der Jungen Liberalen, Franziska Brandmann, nennt das Vorgehen der FDP-Spitze unwürdig. Christian Lindner und andere Liberale verteidigen die D-Day-Strategie.",1,,,,,-1,-1,0,,,,,-1,-1,0,1,1,1,1,1,1,1
427,"newspaper_D-Day_processed.json",450,"Von nachvollziehbar bis unverzeihlich",1,,,,,-1,-1,-1,,,,,-1,-1,,1,1,1,1,1,1,0
428,"newspaper_D-Day_processed.json",453,"FDP-Fraktionschef zum Papier für Ampel-Ausstieg: Beschämend",1,,,,,-1,-1,-1,,,,,,,,1,1,1,1,0,0,0
429,"newspaper_D-Day_processed.json",454,"Das Ampel-Aus-Papier;  Beginn der offenen Feldschlacht!",1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,1,1
430,"newspaper_D-Day_processed.json",472,"FDP-Fraktionschef zum Papier für Ampel-Ausstieg: Beschämend",1,,,,,-1,-1,-1,,,,,,,,1,1,1,1,0,0,0
431,"newspaper_D-Day_processed.json",474,"Ricarda Lang: Nach Ampel-Bruch: Ex-Grünen-Chefin verspottet FDP",1,,,,,,,,,,,,,-1,-1,1,1,1,1,1,0,0
432,"newspaper_D-Day_processed.json",475,"FDP-Chef will weitermachen - Videobotschaft und Vorwürfe",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
433,"newspaper_D-Day_processed.json",476,"Beginn der offenen Feldschlacht!",1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,1,1
434,"newspaper_D-Day_processed.json",477,"ROUNDUP: FDP-Chef will weitermachen - Videobotschaft und Vorwürfe",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
435,"newspaper_D-Day_processed.json",478,"Umfrage: Mehrheit findet FDP unglaubwürdiger",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
436,"newspaper_D-Day_processed.json",479,"FDP-Chef Lindner: ""Schrammen hinterlassen, auch an der Glaubwürdigkeit""",1,-1,-1,,-1,-1,-1,-1,-1,-1,,,-1,-1,-1,1,1,1,0,1,1,1
437,"newspaper_D-Day_processed.json",480,"Umfrage: Mehrheit findet FDP unglaubwürdiger",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
438,"newspaper_D-Day_processed.json",481,"Der General als Bauernopfer",1,1,0,,,-1,-1,-1,0,,,,,,,0,0,1,1,0,0,0
439,"newspaper_D-Day_processed.json",482,"Djir-Sarai ist nur ein Bauernopfer",1,1,0,,,-1,-1,-1,1,0,,,-1,-1,-1,1,1,1,1,1,1,1
440,"newspaper_D-Day_processed.json",484,"Nur ein Bauernopfer",1,1,,,,-1,-1,-1,0,0,,,-1,-1,-1,0,0,1,1,1,1,1
441,"newspaper_D-Day_processed.json",488,"Denn sie wissen nicht, was sie sagen",1,0,0,,0,-1,-1,-1,,,,,-1,-1,-1,0,0,1,0,1,1,1
442,"newspaper_D-Day_processed.json",489,",,Hagelschauer mit faustgroßen Körnern""",1,1,0,,,-1,-1,0,0,,,,,,,0,0,1,1,0,0,0
443,"newspaper_D-Day_processed.json",490,"FDP-Chef Lindner: ""Schrammen hinterlassen, auch an der Glaubwürdigkeit""",1,,,,,1,1,,,,,,1,1,,1,1,1,1,1,1,1
444,"newspaper_D-Day_processed.json",491,"Labor's electoral reforms on life support as talks with Coalition reach an impasse ahead of Senate 'd-day'",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
445,"newspaper_D-Day_processed.json",493,"Ex-Justizminister Buschmann wird neuer FDP-Generalsekretär",1,,,,,-1,-1,-1,,,,,0,-1,-1,1,1,1,1,0,1,1
446,"newspaper_D-Day_processed.json",495,"Die FDP-Jugend fordert den Rücktritt des Generalsekretärs",1,,,,,,-1,,,,,,,-1,-1,1,1,1,1,1,1,0
447,"newspaper_D-Day_processed.json",496,"Blitz-Rücktritt in 45 Sekunden!; FDP-General Djir-Sarai schmeißt hin",1,,,,,-1,-1,,,,,,,,,1,1,1,1,0,0,1
448,"newspaper_D-Day_processed.json",497,"FDP-Generalsekretär Djir-Sarai tritt zurück",1,-1,-1,,,0,-1,-1,,,,,,,,0,0,1,1,0,0,0
449,"newspaper_D-Day_processed.json",498,"BEBEN IN DER FDP; Ist die FDP JETZT am Ende?",1,,,,,-1,-1,,,,,,-1,-1,-1,1,1,1,1,1,1,0
