"source","evaluator","dataset","datapoint","smm_consistency","atc_coalition","atc_spd","atc_fdp","atc_green","atc_scholz","atc_lindner","atc_habeck","smm_coalition","smm_spd","smm_fdp","smm_green","smm_scholz","smm_lindner","smm_habeck","comment","datapoint_new"
"meval","Llama","newspaper_koalitionskrise_52_processed.json",43,1,"-1","1","-1","0","1","-1","0","-1","0","-1","0","0","-1","0",,"newspaper_koalitionskrise_52_processed.json_43"
"meval","Llama","newspaper_koalitionskrise_52_processed.json",44,1,"-1","0","0","0","0","0","0","-1","0","0","0","0","NONE","NONE",,"newspaper_koalitionskrise_52_processed.json_44"
"meval","Llama","articles_newspapers_processed.json",1,1,"-1","-1","-1","0","-1","-1","0","-1","0","-1","0","0","-1","0",,"articles_newspapers_processed.json_1"
"meval","Llama","articles_newspapers_processed.json",2,1,"-1","-1","-1","0","-1","-1","0","-1","0","0","0","0","0","0",,"articles_newspapers_processed.json_2"
"meval","Llama","articles_newspapers_processed.json",3,1,"-1","0","-1","0","0","-1","NONE","-1","0","-1","0","0","-1","0",,"articles_newspapers_processed.json_3"
"meval","Llama","articles_newspapers_processed.json",4,1,"-1","0","-1","1","-1","-1","1","-1","0","-1","0","0","-1","NONE",,"articles_newspapers_processed.json_4"
"meval","Llama","articles_newspapers_processed.json",5,1,"-1","0","-1","0","-1","-1","0","-1","-1","-1","0","-1","-1","0",,"articles_newspapers_processed.json_5"
"meval","Llama","articles_newspapers_processed.json",6,1,"-1","-1","-1","-1","-1","-1","-1","-1","0","-1","0","0","-1","NONE",,"articles_newspapers_processed.json_6"
"meval","Llama","articles_newspapers_processed.json",7,1,"-1","0","-1","0","0","-1","0","-1","0","-1","0","0","-1","0",,"articles_newspapers_processed.json_7"
"meval","Llama","articles_newspapers_processed.json",8,1,"NONE","0","0","0","0","0","0","NONE","0","0","0","0","0","0",,"articles_newspapers_processed.json_8"
"meval","Llama","articles_newspapers_processed.json",12,1,"-1","-1","0","0","-1","0","0","-1","-1","-1","-1","-1","-1","-1",,"articles_newspapers_processed.json_12"
"meval","Llama","articles_newspapers_processed.json",13,1,"0","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_13"
"meval","Llama","articles_newspapers_processed.json",14,1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","NONE","-1","-1","NONE",,"articles_newspapers_processed.json_14"
"meval","Llama","articles_newspapers_processed.json",15,1,"1","NONE","NONE","NONE","NONE","NONE","NONE","0","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_15"
"meval","Llama","articles_newspapers_processed.json",16,1,"-1","0","-1","1","0","-1","1","-1","0","-1","0","0","-1","0",,"articles_newspapers_processed.json_16"
"meval","Llama","articles_newspapers_processed.json",17,1,"-1","1","1","1","0","NONE","0","0","0","0","0","0","0","0",,"articles_newspapers_processed.json_17"
"meval","Llama","articles_newspapers_processed.json",18,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","0","-1","-1","0",,"articles_newspapers_processed.json_18"
"meval","Llama","articles_newspapers_processed.json",19,1,"-1","-1","-1","NONE","-1","-1","NONE","-1","-1","NONE","-1","-1","NONE","NONE",,"articles_newspapers_processed.json_19"
"meval","Llama","articles_newspapers_processed.json",20,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_20"
"meval","Llama","articles_newspapers_processed.json",21,1,"-1","-1","NONE","0","-1","NONE","0","-1","0","0","0","0","0","0",,"articles_newspapers_processed.json_21"
"meval","Llama","articles_newspapers_processed.json",22,1,"-1","-1","-1","-1","-1","-1","-1","-1","0","NONE","NONE","0","NONE","NONE",,"articles_newspapers_processed.json_22"
"meval","Llama","articles_newspapers_processed.json",23,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","0","-1","-1","0",,"articles_newspapers_processed.json_23"
"meval","Llama","articles_newspapers_processed.json",26,1,"-1","-1","0","0","-1","0","0","-1","-1","NONE","NONE","-1","NONE","NONE",,"articles_newspapers_processed.json_26"
"meval","Llama","articles_newspapers_processed.json",27,1,"-1","0","-1","0","0","-1","0","-1","1","-1","1","1","-1","NONE",,"articles_newspapers_processed.json_27"
"meval","Llama","articles_newspapers_processed.json",31,1,"-1","0","-1","0","-1","-1","0","-1","0","-1","0","-1","-1","0",,"articles_newspapers_processed.json_31"
"meval","Llama","articles_newspapers_processed.json",32,1,"1","0","-1","0","0","-1","0","-1","0","-1","0","0","-1","0",,"articles_newspapers_processed.json_32"
"meval","Llama","articles_newspapers_processed.json",33,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_33"
"meval","Llama","articles_newspapers_processed.json",34,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","0","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_34"
"meval","Llama","articles_newspapers_processed.json",35,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","0","NONE","NONE","0","NONE","NONE",,"articles_newspapers_processed.json_35"
"meval","Llama","articles_newspapers_processed.json",36,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_36"
"meval","Llama","articles_newspapers_processed.json",37,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_37"
"meval","Llama","articles_newspapers_processed.json",38,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","-1","0","0","0","0","0","0",,"articles_newspapers_processed.json_38"
"meval","Llama","articles_newspapers_processed.json",39,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_39"
"meval","Llama","articles_newspapers_processed.json",40,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","0","-1","-1","0",,"articles_newspapers_processed.json_40"
"meval","Llama","articles_newspapers_processed.json",42,1,"1","NONE","NONE","NONE","NONE","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_42"
"meval","Llama","articles_newspapers_processed.json",44,1,"1","NONE","NONE","0","NONE","NONE","NONE","1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_44"
"meval","Llama","articles_newspapers_processed.json",45,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_45"
"meval","Llama","articles_newspapers_processed.json",46,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_46"
"meval","Llama","articles_newspapers_processed.json",47,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_47"
"meval","Llama","articles_newspapers_processed.json",48,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_48"
"meval","Llama","articles_newspapers_processed.json",49,1,"-1","NONE","-1","NONE","NONE","-1","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_49"
"meval","Llama","articles_newspapers_processed.json",50,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","0","-1","-1","0",,"articles_newspapers_processed.json_50"
"meval","Llama","articles_newspapers_processed.json",51,1,"-1","-1","-1","0","-1","-1","0","-1","0","-1","0","0","-1","0",,"articles_newspapers_processed.json_51"
"meval","Llama","articles_newspapers_processed.json",52,1,"1","NONE","NONE","NONE","NONE","NONE","NONE","0","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_52"
"meval","Llama","articles_newspapers_processed.json",54,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_54"
"meval","Llama","articles_newspapers_processed.json",55,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_55"
"meval","Llama","articles_newspapers_processed.json",56,1,"0","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_56"
"meval","Llama","articles_newspapers_processed.json",60,1,"-1","0","-1","1","-1","-1","-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_60"
"meval","Llama","articles_newspapers_processed.json",61,1,"-1","0","-1","0","0","-1","0","-1","-1","-1","0","-1","-1","0",,"articles_newspapers_processed.json_61"
"meval","Llama","articles_newspapers_processed.json",62,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_62"
"meval","Llama","articles_newspapers_processed.json",63,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_63"
"meval","Llama","articles_newspapers_processed.json",64,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_64"
"meval","Llama","articles_newspapers_processed.json",65,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_65"
"meval","Llama","articles_newspapers_processed.json",66,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_66"
"meval","Llama","articles_newspapers_processed.json",67,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_67"
"meval","Llama","articles_newspapers_processed.json",68,1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","-1","0",,"articles_newspapers_processed.json_68"
"meval","Llama","articles_newspapers_processed.json",69,1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",,"articles_newspapers_processed.json_69"
"meval","Llama","articles_newspapers_processed.json",70,1,"-1","0","-1","0","0","-1","NONE","-1","0","-1","0","0","-1","NONE",,"articles_newspapers_processed.json_70"
"meval","Llama","articles_newspapers_processed.json",71,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_71"
"meval","Llama","articles_newspapers_processed.json",72,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_72"
"meval","Llama","articles_newspapers_processed.json",76,1,"-1","0","-1","1","0","-1","1","-1","0","-1","0","-1","-1","0",,"articles_newspapers_processed.json_76"
"meval","Llama","articles_newspapers_processed.json",77,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_77"
"meval","Llama","articles_newspapers_processed.json",78,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_78"
"meval","Llama","articles_newspapers_processed.json",79,1,"0","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_79"
"meval","Llama","articles_newspapers_processed.json",80,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_80"
"meval","Llama","articles_newspapers_processed.json",81,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_81"
"meval","Llama","articles_newspapers_processed.json",82,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","0","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_82"
"meval","Llama","articles_newspapers_processed.json",83,1,"0","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_83"
"meval","Llama","articles_newspapers_processed.json",84,1,"0","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_84"
"meval","Llama","articles_newspapers_processed.json",85,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","-1","0",,"articles_newspapers_processed.json_85"
"meval","Llama","articles_newspapers_processed.json",86,1,"-1","0","0","0","0","0","0","-1","0","0","0","0","0","0",,"articles_newspapers_processed.json_86"
"meval","Llama","articles_newspapers_processed.json",87,1,"1","1","-1","1","1","-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_87"
"meval","Llama","articles_newspapers_processed.json",88,1,"0","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_88"
"meval","Llama","articles_newspapers_processed.json",90,1,"-1","0","-1","0","0","-1","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_90"
"meval","Llama","articles_newspapers_processed.json",91,1,"-1","0","0","0","0","0","0","0","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_91"
"meval","Llama","articles_newspapers_processed.json",92,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","0","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_92"
"meval","Llama","articles_newspapers_processed.json",93,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_93"
"meval","Llama","articles_newspapers_processed.json",94,1,"0","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_94"
"meval","Llama","articles_newspapers_processed.json",95,1,"-1","0","0","0","0","0","0","-1","0","0","0","0","0","0",,"articles_newspapers_processed.json_95"
"meval","Llama","articles_newspapers_processed.json",96,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_96"
"meval","Llama","articles_newspapers_processed.json",97,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_97"
"meval","Llama","articles_newspapers_processed.json",98,1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0",,"articles_newspapers_processed.json_98"
"meval","Llama","articles_newspapers_processed.json",99,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","0","-1","-1","0",,"articles_newspapers_processed.json_99"
"meval","Llama","articles_newspapers_processed.json",100,1,"-1","-1","-1","0","-1","-1","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_100"
"meval","Llama","articles_newspapers_processed.json",101,1,"0","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_101"
"meval","Llama","articles_newspapers_processed.json",102,1,"0","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_102"
"meval","Llama","articles_newspapers_processed.json",103,1,"-1","-1","-1","0","-1","-1","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_103"
"meval","Llama","articles_newspapers_processed.json",104,1,"-1","-1","0","0","-1","0","0","-1","-1","-1","-1","-1","-1","-1",,"articles_newspapers_processed.json_104"
"meval","Llama","articles_newspapers_processed.json",105,1,"-1","NONE","-1","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_105"
"meval","Llama","articles_newspapers_processed.json",106,1,"-1","-1","0","0","-1","0","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_106"
"meval","Llama","articles_newspapers_processed.json",107,1,"-1","-1","0","0","-1","0","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_107"
"meval","Llama","articles_newspapers_processed.json",108,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","0","0","0","0","0","0",,"articles_newspapers_processed.json_108"
"meval","Llama","articles_newspapers_processed.json",109,1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",,"articles_newspapers_processed.json_109"
"meval","Llama","articles_newspapers_processed.json",110,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","-1","0",,"articles_newspapers_processed.json_110"
"meval","Llama","articles_newspapers_processed.json",111,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","0","0","0","0","0","0","0",,"articles_newspapers_processed.json_111"
"meval","Llama","articles_newspapers_processed.json",112,1,"-1","0","0","0","-1","0","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_112"
"meval","Llama","articles_newspapers_processed.json",113,1,"-1","-1","-1","0","-1","0","0","-1","-1","NONE","NONE","-1","NONE","NONE",,"articles_newspapers_processed.json_113"
"meval","Llama","articles_newspapers_processed.json",114,1,"-1","-1","0","-1","-1","0","-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_114"
"meval","Llama","articles_newspapers_processed.json",115,1,"-1","0","-1","0","-1","-1","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_115"
"meval","Llama","articles_newspapers_processed.json",116,1,"-1","0","0","-1","-1","0","-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_116"
"meval","Llama","articles_newspapers_processed.json",117,1,"0","0","0","0","0","0","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_117"
"meval","Llama","articles_newspapers_processed.json",118,1,"-1","1","-1","1","0","-1","0","-1","1","-1","1","0","-1","0",,"articles_newspapers_processed.json_118"
"meval","Llama","articles_newspapers_processed.json",119,1,"-1","0","0","0","0","0","0","0","0","0","0","0","0","0",,"articles_newspapers_processed.json_119"
"meval","Llama","articles_newspapers_processed.json",120,1,"-1","-1","-1","1","-1","-1","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_120"
"meval","Llama","articles_newspapers_processed.json",121,1,"-1","-1","0","1","-1","0","0","-1","0","0","-1","0","0","0",,"articles_newspapers_processed.json_121"
"meval","Llama","articles_newspapers_processed.json",122,1,"-1","-1","0","1","-1","0","0","-1","NONE","NONE","1","NONE","NONE","NONE",,"articles_newspapers_processed.json_122"
"meval","Llama","articles_newspapers_processed.json",123,1,"-1","0","0","0","-1","0","0","-1","-1","0","0","-1","0","0",,"articles_newspapers_processed.json_123"
"meval","Llama","articles_newspapers_processed.json",124,1,"-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0",,"articles_newspapers_processed.json_124"
"meval","Llama","articles_newspapers_processed.json",126,1,"-1","0","-1","0","1","-1","0","-1","1","-1","NONE","1","-1","NONE",,"articles_newspapers_processed.json_126"
"meval","Llama","articles_newspapers_processed.json",127,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_127"
"meval","Llama","articles_newspapers_processed.json",128,1,"-1","0","0","-1","-1","0","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_128"
"meval","Llama","articles_newspapers_processed.json",129,1,"-1","0","0","0","0","0","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_129"
"meval","Llama","articles_newspapers_processed.json",130,1,"-1","1","-1","1","1","-1","0","-1","1","-1","1","0","-1","0",,"articles_newspapers_processed.json_130"
"meval","Llama","articles_newspapers_processed.json",131,1,"-1","-1","NONE","NONE","-1","NONE","NONE","-1","0","NONE","NONE","0","NONE","NONE",,"articles_newspapers_processed.json_131"
"meval","Llama","articles_newspapers_processed.json",132,1,"-1","0","-1","0","0","-1","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_132"
"meval","Llama","articles_newspapers_processed.json",133,1,"-1","-1","-1","0","-1","-1","-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_133"
"meval","Llama","articles_newspapers_processed.json",134,1,"-1","0","0","0","-1","0","0","NONE","0","0","0","0","0","0",,"articles_newspapers_processed.json_134"
"meval","Llama","articles_newspapers_processed.json",135,1,"-1","-1","-1","0","-1","-1","-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newspapers_processed.json_135"
"meval","Llama","articles_newswires_processed.json",1,1,"-1","0","-1","0","0","-1","0","-1","0","-1","NONE","0","-1","NONE",,"articles_newswires_processed.json_1"
"meval","Llama","articles_newswires_processed.json",2,1,"-1","0","-1","0","0","-1","NONE","-1","0","-1","0","0","-1","NONE",,"articles_newswires_processed.json_2"
"meval","Llama","articles_newswires_processed.json",3,1,"-1","0","-1","0","0","-1","NONE","-1","0","-1","0","0","-1","NONE",,"articles_newswires_processed.json_3"
"meval","Llama","articles_newswires_processed.json",5,1,"-1","-1","-1","0","-1","-1","0","-1","0","-1","NONE","-1","-1","NONE",,"articles_newswires_processed.json_5"
"meval","Llama","articles_newswires_processed.json",7,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","NONE","-1","-1","NONE",,"articles_newswires_processed.json_7"
"meval","Llama","articles_newswires_processed.json",8,1,"-1","1","-1","1","1","-1","0","-1","0","-1","1","0","-1","0",,"articles_newswires_processed.json_8"
"meval","Llama","articles_newswires_processed.json",9,1,"-1","0","-1","1","-1","-1","1","-1","1","-1","1","0","-1","1",,"articles_newswires_processed.json_9"
"meval","Llama","articles_newswires_processed.json",10,0,"-1","0","0","0","0","0","0","-1","0","0","0","0","0","0",,"articles_newswires_processed.json_10"
"meval","Llama","articles_newswires_processed.json",11,1,"-1","0","0","0","0","0","0","-1","0","0","0","0","0","0",,"articles_newswires_processed.json_11"
"meval","Llama","articles_newswires_processed.json",12,1,"-1","0","-1","0","0","-1","NONE","-1","-1","-1","-1","0","0","NONE",,"articles_newswires_processed.json_12"
"meval","Llama","articles_newswires_processed.json",17,1,"-1","0","NONE","NONE","-1","NONE","NONE","-1","0","NONE","NONE","0","-1","NONE",,"articles_newswires_processed.json_17"
"meval","Llama","articles_newswires_processed.json",18,1,"1","0","-1","NONE","1","-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_18"
"meval","Llama","articles_newswires_processed.json",19,1,"-1","0","0","0","0","0","0","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_19"
"meval","Llama","articles_newswires_processed.json",20,1,"-1","0","0","0","0","0","0","NONE","0","0","0","0","0","0",,"articles_newswires_processed.json_20"
"meval","Llama","articles_newswires_processed.json",21,1,"-1","0","0","0","0","0","0","NONE","0","0","0","0","0","0",,"articles_newswires_processed.json_21"
"meval","Llama","articles_newswires_processed.json",22,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_22"
"meval","Llama","articles_newswires_processed.json",23,1,"-1","-1","NONE","NONE","-1","NONE","NONE","-1","-1","NONE","NONE","-1","NONE","NONE",,"articles_newswires_processed.json_23"
"meval","Llama","articles_newswires_processed.json",24,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","0","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_24"
"meval","Llama","articles_newswires_processed.json",27,1,"-1","-1","-1","-1","-1","-1","-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_27"
"meval","Llama","articles_newswires_processed.json",28,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","-1","0","0","0","0","0","0",,"articles_newswires_processed.json_28"
"meval","Llama","articles_newswires_processed.json",29,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","-1","-1",,"articles_newswires_processed.json_29"
"meval","Llama","articles_newswires_processed.json",30,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_30"
"meval","Llama","articles_newswires_processed.json",31,1,"-1","NONE","-1","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_31"
"meval","Llama","articles_newswires_processed.json",32,1,"-1","NONE","-1","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_32"
"meval","Llama","articles_newswires_processed.json",33,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_33"
"meval","Llama","articles_newswires_processed.json",34,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_34"
"meval","Llama","articles_newswires_processed.json",35,1,"-1","0","-1","0","0","-1","NONE","-1","0","-1","0","0","-1","NONE",,"articles_newswires_processed.json_35"
"meval","Llama","articles_newswires_processed.json",36,1,"-1","0","0","0","-1","0","0","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_36"
"meval","Llama","articles_newswires_processed.json",37,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_37"
"meval","Llama","articles_newswires_processed.json",38,1,"-1","NONE","NONE","NONE","NONE","NONE","NONE","-1","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_38"
"meval","Llama","articles_newswires_processed.json",39,1,"-1","0","NONE","NONE","1","NONE","NONE","-1","0","NONE","NONE","1","NONE","NONE",,"articles_newswires_processed.json_39"
"meval","Llama","articles_newswires_processed.json",40,1,"-1","0","NONE","NONE","1","NONE","NONE","-1","0","NONE","NONE","1","NONE","NONE",,"articles_newswires_processed.json_40"
"meval","Llama","articles_newswires_processed.json",41,1,"-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0",,"articles_newswires_processed.json_41"
"meval","Llama","articles_newswires_processed.json",43,1,"-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0",,"articles_newswires_processed.json_43"
"meval","Llama","articles_newswires_processed.json",45,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","0","-1","-1","0",,"articles_newswires_processed.json_45"
"meval","Llama","articles_newswires_processed.json",46,1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",,"articles_newswires_processed.json_46"
"meval","Llama","articles_newswires_processed.json",47,1,"-1","-1","-1","0","-1","-1","0","-1","-1","-1","0","-1","-1","0",,"articles_newswires_processed.json_47"
"meval","Llama","articles_newswires_processed.json",48,1,"NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE","NONE",,"articles_newswires_processed.json_48"
